assembly,seed,clusterer,seqtype,combo,n_original_genes,n_genes_kept,n_genes_deleted,deleted_pct
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,hdbscan_umap,aa,hdbscan_umap/aa,5816,6357,-541,-9.301925722145803
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,cdhit,nt,cdhit/nt,5816,5816,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,mmseqs2,nt,mmseqs2/nt,5816,5816,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,panx,aa,panx/aa,4606,4580,26,0.5644811115935736
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,cdhit,aa,cdhit/aa,4606,4606,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,diamond,aa,diamond/aa,4606,4606,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,connected_components_t0.1,nt,connected_components_t0.1/nt,4606,5069,-463,-10.052105948762485
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,connected_components_t0.2,nt,connected_components_t0.2/nt,4606,5069,-463,-10.052105948762485
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,connected_components_t0.3,nt,connected_components_t0.3/nt,4606,5069,-463,-10.052105948762485
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,connected_components_t0.4,nt,connected_components_t0.4/nt,4606,5069,-463,-10.052105948762485
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,connected_components_t0.5,nt,connected_components_t0.5/nt,4606,5069,-463,-10.052105948762485
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,connected_components_t0.6,nt,connected_components_t0.6/nt,4606,5069,-463,-10.052105948762485
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,connected_components_t0.7,nt,connected_components_t0.7/nt,4606,5069,-463,-10.052105948762485
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,hdbscan_dist,nt,hdbscan_dist/nt,4606,5069,-463,-10.052105948762485
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,hdbscan_tsne,nt,hdbscan_tsne/nt,4606,5069,-463,-10.052105948762485
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,hdbscan_umap,nt,hdbscan_umap/nt,4606,5069,-463,-10.052105948762485
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,ppanggolin,aa,ppanggolin/aa,4606,4606,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,panaroo,aa,panaroo/aa,4606,4606,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,4606,5069,-463,-10.052105948762485
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,4606,5069,-463,-10.052105948762485
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,4606,5069,-463,-10.052105948762485
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,mmseqs2,aa,mmseqs2/aa,4606,4606,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,panta,aa,panta/aa,4606,4591,15,0.3256621797655232
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,connected_components_t0.1,aa,connected_components_t0.1/aa,4606,5069,-463,-10.052105948762485
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,connected_components_t0.2,aa,connected_components_t0.2/aa,4606,5069,-463,-10.052105948762485
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,connected_components_t0.3,aa,connected_components_t0.3/aa,4606,5069,-463,-10.052105948762485
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,connected_components_t0.4,aa,connected_components_t0.4/aa,4606,5069,-463,-10.052105948762485
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,connected_components_t0.5,aa,connected_components_t0.5/aa,4606,5069,-463,-10.052105948762485
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,connected_components_t0.6,aa,connected_components_t0.6/aa,4606,5069,-463,-10.052105948762485
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,connected_components_t0.7,aa,connected_components_t0.7/aa,4606,5069,-463,-10.052105948762485
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,hdbscan_dist,aa,hdbscan_dist/aa,4606,5069,-463,-10.052105948762485
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,hdbscan_tsne,aa,hdbscan_tsne/aa,4606,5069,-463,-10.052105948762485
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,hdbscan_umap,aa,hdbscan_umap/aa,4606,5069,-463,-10.052105948762485
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,cdhit,nt,cdhit/nt,4606,4606,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,46118,mmseqs2,nt,mmseqs2/nt,4606,4606,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,panx,aa,panx/aa,5143,5096,47,0.9138635037915614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,cdhit,aa,cdhit/aa,5143,5143,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,diamond,aa,diamond/aa,5143,5143,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,connected_components_t0.1,nt,connected_components_t0.1/nt,5143,5614,-471,-9.158078942251604
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,connected_components_t0.2,nt,connected_components_t0.2/nt,5143,5614,-471,-9.158078942251604
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,connected_components_t0.3,nt,connected_components_t0.3/nt,5143,5614,-471,-9.158078942251604
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,connected_components_t0.4,nt,connected_components_t0.4/nt,5143,5614,-471,-9.158078942251604
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,connected_components_t0.5,nt,connected_components_t0.5/nt,5143,5614,-471,-9.158078942251604
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,connected_components_t0.6,nt,connected_components_t0.6/nt,5143,5614,-471,-9.158078942251604
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,connected_components_t0.7,nt,connected_components_t0.7/nt,5143,5614,-471,-9.158078942251604
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,hdbscan_dist,nt,hdbscan_dist/nt,5143,5614,-471,-9.158078942251604
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,hdbscan_tsne,nt,hdbscan_tsne/nt,5143,5614,-471,-9.158078942251604
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,hdbscan_umap,nt,hdbscan_umap/nt,5143,5614,-471,-9.158078942251604
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,ppanggolin,aa,ppanggolin/aa,5143,5143,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,panaroo,aa,panaroo/aa,5143,5143,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,5143,5614,-471,-9.158078942251604
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,5143,5614,-471,-9.158078942251604
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,5143,5614,-471,-9.158078942251604
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,mmseqs2,aa,mmseqs2/aa,5143,5143,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,panta,aa,panta/aa,5143,5111,32,0.6222049387517014
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,connected_components_t0.1,aa,connected_components_t0.1/aa,5143,5614,-471,-9.158078942251604
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,connected_components_t0.2,aa,connected_components_t0.2/aa,5143,5614,-471,-9.158078942251604
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,connected_components_t0.3,aa,connected_components_t0.3/aa,5143,5614,-471,-9.158078942251604
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,connected_components_t0.4,aa,connected_components_t0.4/aa,5143,5614,-471,-9.158078942251604
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,connected_components_t0.5,aa,connected_components_t0.5/aa,5143,5614,-471,-9.158078942251604
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,connected_components_t0.6,aa,connected_components_t0.6/aa,5143,5614,-471,-9.158078942251604
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,connected_components_t0.7,aa,connected_components_t0.7/aa,5143,5614,-471,-9.158078942251604
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,hdbscan_dist,aa,hdbscan_dist/aa,5143,5614,-471,-9.158078942251604
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,hdbscan_tsne,aa,hdbscan_tsne/aa,5143,5614,-471,-9.158078942251604
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,hdbscan_umap,aa,hdbscan_umap/aa,5143,5614,-471,-9.158078942251604
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,cdhit,nt,cdhit/nt,5143,5143,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,49444,mmseqs2,nt,mmseqs2/nt,5143,5143,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,panx,aa,panx/aa,4929,4874,55,1.1158449989855954
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,cdhit,aa,cdhit/aa,4929,4929,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,diamond,aa,diamond/aa,4929,4929,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,connected_components_t0.1,nt,connected_components_t0.1/nt,4929,5582,-653,-13.248123351592614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,connected_components_t0.2,nt,connected_components_t0.2/nt,4929,5582,-653,-13.248123351592614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,connected_components_t0.3,nt,connected_components_t0.3/nt,4929,5582,-653,-13.248123351592614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,connected_components_t0.4,nt,connected_components_t0.4/nt,4929,5582,-653,-13.248123351592614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,connected_components_t0.5,nt,connected_components_t0.5/nt,4929,5582,-653,-13.248123351592614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,connected_components_t0.6,nt,connected_components_t0.6/nt,4929,5582,-653,-13.248123351592614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,connected_components_t0.7,nt,connected_components_t0.7/nt,4929,5582,-653,-13.248123351592614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,hdbscan_dist,nt,hdbscan_dist/nt,4929,5582,-653,-13.248123351592614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,hdbscan_tsne,nt,hdbscan_tsne/nt,4929,5582,-653,-13.248123351592614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,hdbscan_umap,nt,hdbscan_umap/nt,4929,5582,-653,-13.248123351592614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,ppanggolin,aa,ppanggolin/aa,4929,4929,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,panaroo,aa,panaroo/aa,4929,4929,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,4929,5582,-653,-13.248123351592614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,4929,5582,-653,-13.248123351592614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,4929,5582,-653,-13.248123351592614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,mmseqs2,aa,mmseqs2/aa,4929,4929,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,panta,aa,panta/aa,4929,4896,33,0.6695069993913573
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,connected_components_t0.1,aa,connected_components_t0.1/aa,4929,5582,-653,-13.248123351592614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,connected_components_t0.2,aa,connected_components_t0.2/aa,4929,5582,-653,-13.248123351592614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,connected_components_t0.3,aa,connected_components_t0.3/aa,4929,5582,-653,-13.248123351592614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,connected_components_t0.4,aa,connected_components_t0.4/aa,4929,5582,-653,-13.248123351592614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,connected_components_t0.5,aa,connected_components_t0.5/aa,4929,5582,-653,-13.248123351592614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,connected_components_t0.6,aa,connected_components_t0.6/aa,4929,5582,-653,-13.248123351592614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,connected_components_t0.7,aa,connected_components_t0.7/aa,4929,5582,-653,-13.248123351592614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,hdbscan_dist,aa,hdbscan_dist/aa,4929,5582,-653,-13.248123351592614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,hdbscan_tsne,aa,hdbscan_tsne/aa,4929,5582,-653,-13.248123351592614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,hdbscan_umap,aa,hdbscan_umap/aa,4929,5582,-653,-13.248123351592614
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,cdhit,nt,cdhit/nt,4929,4929,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,53144,mmseqs2,nt,mmseqs2/nt,4929,4929,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,panx,aa,panx/aa,4983,4957,26,0.5217740317078066
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,cdhit,aa,cdhit/aa,4983,4983,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,diamond,aa,diamond/aa,4983,4983,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,connected_components_t0.1,nt,connected_components_t0.1/nt,4983,5794,-811,-16.275336142885813
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,connected_components_t0.2,nt,connected_components_t0.2/nt,4983,5794,-811,-16.275336142885813
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,connected_components_t0.3,nt,connected_components_t0.3/nt,4983,5794,-811,-16.275336142885813
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,connected_components_t0.4,nt,connected_components_t0.4/nt,4983,5794,-811,-16.275336142885813
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,connected_components_t0.5,nt,connected_components_t0.5/nt,4983,5794,-811,-16.275336142885813
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,connected_components_t0.6,nt,connected_components_t0.6/nt,4983,5794,-811,-16.275336142885813
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,connected_components_t0.7,nt,connected_components_t0.7/nt,4983,5794,-811,-16.275336142885813
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,hdbscan_dist,nt,hdbscan_dist/nt,4983,5794,-811,-16.275336142885813
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,hdbscan_tsne,nt,hdbscan_tsne/nt,4983,5794,-811,-16.275336142885813
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,hdbscan_umap,nt,hdbscan_umap/nt,4983,5794,-811,-16.275336142885813
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,ppanggolin,aa,ppanggolin/aa,4983,4983,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,panaroo,aa,panaroo/aa,4983,4983,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,4983,5794,-811,-16.275336142885813
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,4983,5794,-811,-16.275336142885813
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,4983,5794,-811,-16.275336142885813
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,mmseqs2,aa,mmseqs2/aa,4983,4983,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,panta,aa,panta/aa,4983,4946,37,0.7425245835841863
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,connected_components_t0.1,aa,connected_components_t0.1/aa,4983,5794,-811,-16.275336142885813
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,connected_components_t0.2,aa,connected_components_t0.2/aa,4983,5794,-811,-16.275336142885813
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,connected_components_t0.3,aa,connected_components_t0.3/aa,4983,5794,-811,-16.275336142885813
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,connected_components_t0.4,aa,connected_components_t0.4/aa,4983,5794,-811,-16.275336142885813
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,connected_components_t0.5,aa,connected_components_t0.5/aa,4983,5794,-811,-16.275336142885813
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,connected_components_t0.6,aa,connected_components_t0.6/aa,4983,5794,-811,-16.275336142885813
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,connected_components_t0.7,aa,connected_components_t0.7/aa,4983,5794,-811,-16.275336142885813
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,hdbscan_dist,aa,hdbscan_dist/aa,4983,5794,-811,-16.275336142885813
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,hdbscan_tsne,aa,hdbscan_tsne/aa,4983,5794,-811,-16.275336142885813
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,hdbscan_umap,aa,hdbscan_umap/aa,4983,5794,-811,-16.275336142885813
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,cdhit,nt,cdhit/nt,4983,4983,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,54634,mmseqs2,nt,mmseqs2/nt,4983,4983,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,panx,aa,panx/aa,5604,5558,46,0.820842255531763
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,cdhit,aa,cdhit/aa,5604,5604,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,diamond,aa,diamond/aa,5604,5604,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,connected_components_t0.1,nt,connected_components_t0.1/nt,5604,6223,-619,-11.045681655960028
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,connected_components_t0.2,nt,connected_components_t0.2/nt,5604,6223,-619,-11.045681655960028
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,connected_components_t0.3,nt,connected_components_t0.3/nt,5604,6223,-619,-11.045681655960028
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,connected_components_t0.4,nt,connected_components_t0.4/nt,5604,6223,-619,-11.045681655960028
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,connected_components_t0.5,nt,connected_components_t0.5/nt,5604,6223,-619,-11.045681655960028
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,connected_components_t0.6,nt,connected_components_t0.6/nt,5604,6223,-619,-11.045681655960028
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,connected_components_t0.7,nt,connected_components_t0.7/nt,5604,6223,-619,-11.045681655960028
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,hdbscan_dist,nt,hdbscan_dist/nt,5604,6223,-619,-11.045681655960028
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,hdbscan_tsne,nt,hdbscan_tsne/nt,5604,6223,-619,-11.045681655960028
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,hdbscan_umap,nt,hdbscan_umap/nt,5604,6223,-619,-11.045681655960028
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,ppanggolin,aa,ppanggolin/aa,5604,5604,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,panaroo,aa,panaroo/aa,5604,5604,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,5604,6223,-619,-11.045681655960028
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,5604,6223,-619,-11.045681655960028
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,5604,6223,-619,-11.045681655960028
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,mmseqs2,aa,mmseqs2/aa,5604,5604,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,panta,aa,panta/aa,5604,5555,49,0.8743754461099216
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,connected_components_t0.1,aa,connected_components_t0.1/aa,5604,6223,-619,-11.045681655960028
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,connected_components_t0.2,aa,connected_components_t0.2/aa,5604,6223,-619,-11.045681655960028
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,connected_components_t0.3,aa,connected_components_t0.3/aa,5604,6223,-619,-11.045681655960028
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,connected_components_t0.4,aa,connected_components_t0.4/aa,5604,6223,-619,-11.045681655960028
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,connected_components_t0.5,aa,connected_components_t0.5/aa,5604,6223,-619,-11.045681655960028
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,connected_components_t0.6,aa,connected_components_t0.6/aa,5604,6223,-619,-11.045681655960028
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,connected_components_t0.7,aa,connected_components_t0.7/aa,5604,6223,-619,-11.045681655960028
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,hdbscan_dist,aa,hdbscan_dist/aa,5604,6223,-619,-11.045681655960028
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,hdbscan_tsne,aa,hdbscan_tsne/aa,5604,6223,-619,-11.045681655960028
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,hdbscan_umap,aa,hdbscan_umap/aa,5604,6223,-619,-11.045681655960028
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,cdhit,nt,cdhit/nt,5604,5604,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,56065,mmseqs2,nt,mmseqs2/nt,5604,5604,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,panx,aa,panx/aa,4881,4827,54,1.1063306699446833
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,cdhit,aa,cdhit/aa,4881,4881,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,diamond,aa,diamond/aa,4881,4881,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,connected_components_t0.1,nt,connected_components_t0.1/nt,4881,5306,-425,-8.707232124564639
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,connected_components_t0.2,nt,connected_components_t0.2/nt,4881,5306,-425,-8.707232124564639
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,connected_components_t0.3,nt,connected_components_t0.3/nt,4881,5306,-425,-8.707232124564639
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,connected_components_t0.4,nt,connected_components_t0.4/nt,4881,5306,-425,-8.707232124564639
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,connected_components_t0.5,nt,connected_components_t0.5/nt,4881,5306,-425,-8.707232124564639
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,connected_components_t0.6,nt,connected_components_t0.6/nt,4881,5306,-425,-8.707232124564639
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,connected_components_t0.7,nt,connected_components_t0.7/nt,4881,5306,-425,-8.707232124564639
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,hdbscan_dist,nt,hdbscan_dist/nt,4881,5306,-425,-8.707232124564639
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,hdbscan_tsne,nt,hdbscan_tsne/nt,4881,5306,-425,-8.707232124564639
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,hdbscan_umap,nt,hdbscan_umap/nt,4881,5306,-425,-8.707232124564639
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,ppanggolin,aa,ppanggolin/aa,4881,4881,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,panaroo,aa,panaroo/aa,4881,4881,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,4881,5306,-425,-8.707232124564639
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,4881,5306,-425,-8.707232124564639
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,4881,5306,-425,-8.707232124564639
